pH,EC,W_Temp,A_Temp,Humid,CO2,Light_onoff,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Binary,Decimal_Label
9.413257413,0.963163082,21.87430447,19.4578899,37.38031599,949.0765646,0,0,0,0,0,1,1,0,0,1100,12
11.16803166,1.321224422,12.8347964,23.65361068,79.81077575,754.2238316,1,0,0,0,0,0,1,0,0,100,4
1.048346473,0.055191576,21.03591796,4.093112592,8.64826262,692.5790916,1,0,0,0,0,1,0,1,1,1011,11
5.421207522,1.882813287,16.65212513,23.7240535,66.15208274,736.1493769,0,0,0,0,0,0,0,1,0,10,2
3.674468095,1.523918205,5.481559999,9.934972443,78.07063952,857.5205568,0,0,0,0,0,0,0,1,0,10,2
2.710975455,1.256552495,20.46300954,6.461851479,90.40618052,713.9325514,0,0,0,0,1,0,0,1,0,10010,18
8.665781445,0.495851143,34.92821752,11.05015591,80.11366332,459.0765898,0,1,0,0,1,0,1,0,1,10010101,149
8.810079726,1.514066753,32.74829044,12.0981715,56.40554501,1420.007438,0,1,0,1,0,1,1,0,0,10101100,172
8.082575758,1.461682243,15.80647531,30.82261417,55.81494806,241.7756932,1,0,1,0,0,1,1,0,0,1001100,76
2.319877657,0.46173238,10.7152106,21.56365089,35.6807077,264.3546576,1,0,0,0,0,1,0,1,1,1011,11
3.400201721,0.057778305,26.96248175,21.34140635,77.94394832,455.3303552,0,1,0,0,0,0,0,1,1,10000011,131
13.28238769,0.444533543,28.68121838,4.214143406,88.13124071,52.11938724,1,1,0,0,1,0,1,0,1,10010101,149
10.12242801,0.918546223,19.82266547,31.68358992,80.04770306,162.4304509,1,0,1,0,1,0,1,0,0,1010100,84
0.947473557,1.590193253,14.34172121,28.64057461,22.82242191,693.2893272,0,0,1,0,0,1,0,1,0,1001010,74
5.056725395,0.274580369,29.02540428,1.816382636,88.88689776,1189.057974,0,1,0,1,1,0,0,1,1,10110011,179
11.37999524,0.541876498,15.88288347,31.52637593,36.07548565,679.6548907,0,0,1,0,0,1,1,0,1,1001101,77
7.495880162,0.833489156,7.620755347,13.80470002,45.89329044,1423.526244,1,0,0,1,0,1,1,0,0,101100,44
6.433669584,1.029241455,32.20822715,28.05903975,36.76948869,522.638571,1,1,1,0,0,1,1,0,0,11001100,204
3.968971522,1.036958102,6.420963856,23.57095348,84.43583208,871.9148792,0,0,0,0,1,0,0,1,0,10010,18
4.38745984,0.899653706,31.63964431,14.78969199,58.5897015,122.0851688,1,1,0,0,0,1,0,1,0,10001010,138
4.239459515,1.650464185,3.287468685,20.86112748,57.45864599,1400.474002,0,0,0,1,0,1,0,1,0,101010,42
6.784409953,0.859796495,22.78819412,0.604061143,67.9276649,1282.110888,0,1,0,1,0,0,1,0,0,10100100,164
0.546237391,1.062710266,1.460188668,11.70727662,64.72510531,1076.337789,1,0,0,1,0,0,0,1,0,100010,34
1.300370464,0.429172423,27.16464432,27.58268336,98.68521243,875.1321444,0,1,1,0,1,0,0,1,1,11010011,211
7.053533462,1.52589951,6.37105233,13.27624022,79.60527754,1323.285327,1,0,0,1,0,0,1,0,0,100100,36
11.59553735,1.990848329,18.23648248,32.65968918,0.17563912,1137.398988,0,0,1,1,0,1,1,0,0,1101100,108
8.020761454,0.45399491,22.84045382,3.814762894,78.45863468,644.3201709,0,1,0,0,0,0,1,0,1,10000101,133
8.563240725,0.407282304,11.41741477,27.76022156,90.71910463,829.5581917,1,0,1,0,1,0,1,0,1,1010101,85
2.79305483,0.046052575,17.21452126,1.28205655,28.38137862,737.8887626,0,0,0,0,0,1,0,1,1,1011,11
0.145760402,0.051559229,34.38753371,6.935805707,24.12196782,231.5620029,1,1,0,0,0,1,0,1,1,10001011,139
12.0822273,0.14223287,13.80374251,26.39112014,58.83202641,933.014978,1,0,1,0,0,1,1,0,1,1001101,77
6.88048368,0.032893363,22.58933271,8.477657971,17.19897794,1219.897499,0,1,0,1,0,1,1,0,1,10101101,173
1.85213275,0.709465873,15.54874177,26.10528004,35.41301463,126.818386,0,0,1,0,0,1,0,1,0,1001010,74
3.417180295,0.483412851,25.33869507,1.82749409,82.43262597,328.9990916,0,1,0,0,1,0,0,1,1,10010011,147
11.54598292,1.609875916,23.16234384,13.52745073,8.093523536,608.2022501,1,1,0,0,0,1,1,0,0,10001100,140
1.799080169,0.128683619,24.33546611,3.549953445,44.84347141,516.1158347,1,1,0,0,0,1,0,1,1,10001011,139
10.83021814,1.301004428,14.02192795,12.68693983,55.89333088,235.2665654,1,0,0,0,0,1,1,0,0,1100,12
1.605459863,0.821772885,3.533748664,3.425742825,37.53268492,926.5246132,0,0,0,0,0,1,0,1,0,1010,10
2.733924917,0.990814586,9.808058623,22.00826485,57.41128463,1311.91176,1,0,0,1,0,1,0,1,0,101010,42
2.967513673,1.936023767,28.11301486,3.039769492,79.58717785,850.3877973,1,1,0,0,0,0,0,1,0,10000010,130
5.749581088,1.61635604,32.64398937,34.94564828,19.35352835,1005.080761,0,1,1,1,0,1,0,1,0,11101010,234
2.604133505,0.41099694,10.56117091,30.96194782,41.54766367,309.062866,1,0,1,0,0,1,0,1,1,1001011,75
7.978617933,0.393003897,18.94181123,32.93669023,38.22779217,675.2974935,1,0,1,0,0,1,1,0,1,1001101,77
4.71613004,1.227177596,25.98319992,17.41801199,10.73418904,455.0664335,0,1,0,0,0,1,0,1,0,10001010,138
5.925898068,0.401695659,15.70302259,27.16499262,35.9428759,170.4460727,0,0,1,0,0,1,1,0,1,1001101,77
5.45468199,1.308686457,19.31327782,12.39753836,50.9157377,497.6720412,1,0,0,0,0,1,0,1,0,1010,10
2.95788323,1.740161067,2.959468566,27.01797209,86.15910879,31.95402743,1,0,1,0,1,0,0,1,0,1010010,82
8.616772695,1.673277241,3.191457108,11.68429403,20.39285949,971.0241592,1,0,0,0,0,1,1,0,0,1100,12
8.398168855,1.473380714,32.37769906,9.043610473,76.39616044,1183.683223,1,1,0,1,0,0,1,0,0,10100100,164
6.546763702,0.485793121,6.472194535,24.54286977,86.4007208,1129.350021,0,0,1,1,1,0,1,0,1,1110101,117
3.359781124,0.179610615,23.32316358,5.954702735,57.43661126,1164.949526,0,1,0,1,0,1,0,1,1,10101011,171
0.718975047,0.290948198,20.92999549,7.379762704,91.9011215,670.2508357,1,0,0,0,1,0,0,1,1,10011,19
0.236166088,1.442946063,34.29967532,17.91725177,71.83943792,201.4197595,0,1,0,0,0,0,0,1,0,10000010,130
5.810884275,1.866842458,23.75742291,16.55631885,62.0554303,73.88718006,0,1,0,0,0,0,1,0,0,10000100,132
3.921365082,0.858631622,23.14475701,5.429919089,92.01014461,358.4065609,0,1,0,0,1,0,0,1,0,10010010,146
11.94830663,0.984352373,8.306973398,10.49959378,35.58055765,652.0362866,1,0,0,0,0,1,1,0,0,1100,12
3.664847893,0.161801611,12.99766905,2.191696499,93.40135032,1398.581129,1,0,0,1,1,0,0,1,1,110011,51
6.708886856,0.467847938,8.15945979,28.86700219,90.41515108,1436.80922,0,0,1,1,1,0,1,0,1,1110101,117
10.20794382,0.876174286,33.84759577,28.98102553,90.02256305,1146.3771,0,1,1,1,1,0,1,0,0,11110100,244
0.34213879,0.743675938,1.292857061,4.184699037,94.47619233,682.8240128,1,0,0,0,1,0,0,1,0,10010,18
12.85841993,0.997729583,15.62399412,1.078341049,21.89901054,1036.188633,1,0,0,1,0,1,1,0,0,101100,44
4.681084049,0.084334958,10.29131749,6.470709235,45.16722669,1293.401455,1,0,0,1,0,1,0,1,1,101011,43
7.306171385,1.458587446,13.96135818,18.99235567,46.22934357,345.8854554,1,0,0,0,0,1,1,0,0,1100,12
11.63374187,1.544244932,1.911714643,31.19096855,67.58873975,209.9600159,0,0,1,0,0,0,1,0,0,1000100,68
13.24328043,0.695142049,2.439672298,16.20018555,26.6995932,668.3879149,0,0,0,0,0,1,1,0,0,1100,12
8.161625964,1.201265058,32.46390352,26.29944117,58.37345572,1416.331154,1,1,1,1,0,1,1,0,0,11101100,236
5.106455436,0.990220026,22.80979095,30.20131005,14.73817327,187.6152187,0,1,1,0,0,1,0,1,0,11001010,202
4.918491819,1.783369483,21.23368321,29.44840835,69.77227287,690.2025441,1,0,1,0,0,0,0,1,0,1000010,66
2.428313355,0.324386684,24.33150207,27.30676046,78.23444482,652.4887574,1,1,1,0,0,0,0,1,1,11000011,195
6.115346348,1.219072424,34.02180914,7.825870733,95.49707033,1336.548868,0,1,0,1,1,0,1,0,0,10110100,180
4.524280373,0.45268185,12.50716392,16.14731879,47.76559059,79.08843515,1,0,0,0,0,1,0,1,1,1011,11
5.306596052,0.163280438,10.90628359,25.55938846,68.7433308,273.7575965,1,0,1,0,0,0,0,1,1,1000011,67
11.57495662,0.176903088,18.67178587,34.44715246,44.8697328,903.4445637,1,0,1,0,0,1,1,0,1,1001101,77
10.32841087,0.436112277,17.2392214,10.06106893,39.26488262,1293.954422,0,0,0,1,0,1,1,0,1,101101,45
6.749198347,0.963315534,17.22516046,23.32217652,2.895133631,86.92696968,0,0,0,0,0,1,1,0,0,1100,12
6.819603441,0.545946718,18.94604399,1.939610737,2.023717847,142.5618365,0,0,0,0,0,1,1,0,1,1101,13
1.027928378,1.625282036,8.623414924,20.88348726,75.28312076,315.5325562,0,0,0,0,0,0,0,1,0,10,2
12.0824158,1.967515007,4.27192122,20.05281487,26.13512879,129.0907311,0,0,0,0,0,1,1,0,0,1100,12
9.053046473,1.683448917,31.3557646,33.14126992,26.39279946,442.7630263,0,1,1,0,0,1,1,0,0,11001100,204
8.506220264,0.134733842,28.53927924,22.09910029,86.82780621,737.6028742,0,1,0,0,1,0,1,0,1,10010101,149
10.14769575,0.650067749,30.12277942,27.2382324,76.48288709,102.8489182,1,1,1,0,0,0,1,0,0,11000100,196
5.1283527,0.951210654,3.915795453,7.03369163,44.71923591,31.64338932,0,0,0,0,0,1,0,1,0,1010,10
9.975254691,1.598790811,25.12097511,2.312694671,51.53866927,1277.155139,0,1,0,1,0,1,1,0,0,10101100,172
2.400679704,0.306833879,26.23279701,8.544019929,39.55141615,815.3344313,0,1,0,0,0,1,0,1,1,10001011,139
8.542968187,0.581123942,6.068409881,14.60377077,47.64518243,22.61261714,0,0,0,0,0,1,1,0,1,1101,13
9.008098702,0.380037734,28.15335449,8.799505267,31.9250198,359.0449808,1,1,0,0,0,1,1,0,1,10001101,141
10.59182209,0.648233822,23.98854797,9.156057421,37.08116581,1169.991473,0,1,0,1,0,1,1,0,0,10101100,172
6.206047843,0.006631162,32.36651307,5.0774398,74.57815906,517.7628702,1,1,0,0,0,0,1,0,1,10000101,133
2.858319315,1.817256428,22.24840679,16.71767667,21.44508554,549.4868956,0,1,0,0,0,1,0,1,0,10001010,138
6.202584512,1.127082528,13.3688511,13.73322227,68.05673317,786.7406203,0,0,0,0,0,0,1,0,0,100,4
10.71056489,1.461537987,22.74058771,6.091316455,20.37540989,1440.989303,1,1,0,1,0,1,1,0,0,10101100,172
12.64643587,0.595650414,10.98126924,13.1170153,86.63133932,100.7804485,1,0,0,0,1,0,1,0,1,10101,21
9.70839687,1.183079901,13.94355345,4.590996393,79.23157455,988.8371839,0,0,0,0,0,0,1,0,0,100,4
13.71131127,0.83458607,23.29648477,3.759155885,87.09911977,326.5272089,0,1,0,0,1,0,1,0,0,10010100,148
8.892210252,0.179595316,14.86517481,15.54256257,44.37547473,703.4370281,0,0,0,0,0,1,1,0,1,1101,13
0.753436762,0.790406255,5.351216573,3.454258476,84.94766494,1334.41626,0,0,0,1,1,0,0,1,0,110010,50
9.390645808,0.586953072,15.25196706,11.14873592,89.4744183,1399.534427,0,0,0,1,1,0,1,0,1,110101,53
0.590677757,1.793617163,18.56692355,27.09942225,2.774771049,504.5631744,1,0,1,0,0,1,0,1,0,1001010,74
3.921686239,1.440668773,24.50670184,9.904837801,77.20702491,280.1689629,0,1,0,0,0,0,0,1,0,10000010,130
8.989604324,1.164173263,20.58438446,0.0405068,90.16278831,1428.350409,0,0,0,1,1,0,1,0,0,110100,52
6.715442509,1.003695269,2.197126505,9.169515877,65.44634244,1011.636705,0,0,0,1,0,0,1,0,0,100100,36
3.999494604,1.44907808,25.89672638,1.058524187,5.977520702,691.0047056,1,1,0,0,0,1,0,1,0,10001010,138
3.748049808,0.438800114,26.21623733,13.87033025,89.21524931,1374.909396,0,1,0,1,1,0,0,1,1,10110011,179
10.94579523,1.563899209,8.20502326,1.704220433,49.35038521,1447.112032,1,0,0,1,0,1,1,0,0,101100,44
4.966390426,0.662929861,16.66537051,20.51619183,62.58577099,1384.388045,0,0,0,1,0,0,0,1,0,100010,34
4.375143632,1.524491596,8.897280825,28.78824849,75.08745342,879.2774904,0,0,1,0,0,0,0,1,0,1000010,66
3.73679543,0.757316623,0.667326652,20.60231829,45.5970628,205.2158847,0,0,0,0,0,1,0,1,0,1010,10
1.798364153,0.04211214,19.90744622,22.67147486,74.23857221,1168.196632,1,0,0,1,0,0,0,1,1,100011,35
1.165880396,0.841230878,5.799912092,7.668560191,97.16518521,477.8026456,0,0,0,0,1,0,0,1,0,10010,18
7.203955144,0.476570829,6.401040876,32.80570761,87.42878598,670.8238339,0,0,1,0,1,0,1,0,1,1010101,85
4.679083766,1.423147982,22.00601681,27.10983858,51.23115046,1201.198381,0,1,1,1,0,1,0,1,0,11101010,234
1.714271844,1.109288175,7.087650477,2.412517281,5.009756994,1360.402313,1,0,0,1,0,1,0,1,0,101010,42
9.409881271,1.961745135,14.61343414,14.37554653,39.39861559,745.431192,0,0,0,0,0,1,1,0,0,1100,12
3.996036698,0.665503561,14.28532711,1.578528551,77.00719036,372.2659571,1,0,0,0,0,0,0,1,0,10,2
12.52528585,1.164225624,2.952614897,22.20738798,63.45607601,338.0368651,1,0,0,0,0,0,1,0,0,100,4
7.763889162,0.937952269,24.99349177,1.002876302,11.3100718,445.0334968,0,1,0,0,0,1,1,0,0,10001100,140
2.811199764,0.63255555,7.005670551,4.797227406,79.1765947,409.8443235,1,0,0,0,0,0,0,1,0,10,2
8.283658834,1.538547678,25.83340532,5.304355384,93.32292629,1020.74236,1,1,0,1,1,0,1,0,0,10110100,180
5.01859864,0.523518904,2.54875498,21.93604582,7.355774529,1054.99448,0,0,0,1,0,1,0,1,1,101011,43
2.093091424,1.995452369,14.09863859,10.81666791,55.18368446,303.6200462,1,0,0,0,0,1,0,1,0,1010,10
12.54072846,0.808925256,33.38762296,1.128753972,90.98086544,1166.065931,1,1,0,1,1,0,1,0,0,10110100,180
11.32795011,0.256066405,7.906281417,9.916059466,10.07392582,793.4502479,0,0,0,0,0,1,1,0,1,1101,13
11.04279699,0.678994492,29.5151156,23.53867185,31.90496839,1260.274636,1,1,0,1,0,1,1,0,0,10101100,172
4.780082449,1.708128625,15.51922994,6.555473421,48.67954695,79.27653213,1,0,0,0,0,1,0,1,0,1010,10
3.671271604,0.549897579,31.02707292,21.08650309,86.61876302,1437.103634,1,1,0,1,1,0,0,1,1,10110011,179
12.25890451,0.848138595,11.65721994,18.14566923,45.39451706,1176.091366,1,0,0,1,0,1,1,0,0,101100,44
5.214000184,0.986739778,5.057055635,29.24698417,75.03330837,195.7331979,1,0,1,0,0,0,0,1,0,1000010,66
3.063862369,1.856332665,31.40604029,26.66712626,28.48114245,356.821748,1,1,1,0,0,1,0,1,0,11001010,202
0.891789533,1.039291685,31.60315543,18.49981326,20.01521589,645.4086591,1,1,0,0,0,1,0,1,0,10001010,138
6.001092084,1.410099418,24.99924011,26.3902929,92.78356891,882.2999127,0,1,1,0,1,0,1,0,0,11010100,212
8.114874869,0.607011833,12.9209402,0.979000856,25.23394041,1286.894137,0,0,0,1,0,1,1,0,0,101100,44
12.84751147,0.811855662,31.87061541,33.35615941,85.44451536,1395.132699,0,1,1,1,1,0,1,0,0,11110100,244
8.167768571,0.124212932,9.788030498,18.71059219,73.55129985,806.1697761,1,0,0,0,0,0,1,0,1,101,5
9.721029959,1.526124411,5.349099199,16.17126612,58.57918739,724.6229554,1,0,0,0,0,1,1,0,0,1100,12
4.968381493,0.777880471,20.04799543,22.24835384,48.16902808,722.9227411,1,0,0,0,0,1,0,1,0,1010,10
0.118687628,1.501757752,34.90576893,7.135652521,76.61246232,786.0157011,1,1,0,0,0,0,0,1,0,10000010,130
2.652953922,0.473846611,20.60662004,12.91938065,84.27125358,855.3198136,1,0,0,0,1,0,0,1,1,10011,19
8.385748304,0.458850875,18.74391175,32.22578459,91.14972576,428.2541412,0,0,1,0,1,0,1,0,1,1010101,85
3.54026492,0.130585553,31.75078282,17.57929392,11.26963208,1411.372725,0,1,0,1,0,1,0,1,1,10101011,171
5.826718388,0.641366118,29.06349493,7.378715786,84.18735867,894.0822901,1,1,0,0,1,0,1,0,0,10010100,148
1.85861064,1.467622172,33.41589392,22.95816451,76.02238716,1060.486653,0,1,0,1,0,0,0,1,0,10100010,162
3.678508713,1.734933045,34.77220096,4.629938093,88.84415884,115.3498551,0,1,0,0,1,0,0,1,0,10010010,146
2.296946577,0.684441357,33.79431929,12.1198198,84.34330301,255.8331835,0,1,0,0,1,0,0,1,0,10010010,146
2.285581713,1.685765971,23.87846894,32.12778162,23.59169813,629.8714577,0,1,1,0,0,1,0,1,0,11001010,202
8.074612849,1.733648411,3.05195765,22.78279969,1.25759921,545.0253808,1,0,0,0,0,1,1,0,0,1100,12
0.914072182,1.103662887,31.84163016,2.693138346,83.45561701,446.5085625,1,1,0,0,1,0,0,1,0,10010010,146
3.381938076,1.657664513,30.02684325,12.85859865,24.93683481,673.6408535,0,1,0,0,0,1,0,1,0,10001010,138
0.348054939,1.355302983,30.22210991,8.202094239,36.99377296,803.1536593,0,1,0,0,0,1,0,1,0,10001010,138
2.548460112,1.277275909,34.42356155,13.70668346,54.47681079,1072.300567,1,1,0,1,0,1,0,1,0,10101010,170
3.458351926,1.998722221,16.57742224,12.96987964,89.0869666,919.6073682,1,0,0,0,1,0,0,1,0,10010,18
7.989512394,0.233916337,9.560688176,28.79533697,79.26065126,1104.830451,1,0,1,1,0,0,1,0,1,1100101,101
10.61672144,0.475767644,24.71209317,23.36819447,12.39933201,883.6185441,0,1,0,0,0,1,1,0,1,10001101,141
9.938658234,1.283413064,24.05385007,27.34252717,8.432169256,1231.387212,0,1,1,1,0,1,1,0,0,11101100,236
10.44100269,0.40432193,25.24616072,13.74247765,2.603992526,727.7958938,1,1,0,0,0,1,1,0,1,10001101,141
5.772450251,1.341617634,16.25324341,15.40430031,27.85690434,68.41685504,0,0,0,0,0,1,0,1,0,1010,10
2.568115584,1.312879675,4.952291245,16.62361931,24.647535,1054.072816,1,0,0,1,0,1,0,1,0,101010,42
7.130099476,1.262180468,34.29554977,9.36761982,69.35274196,1072.831255,0,1,0,1,0,0,1,0,0,10100100,164
10.21304137,1.019818558,6.283180948,15.44468753,74.09317324,58.13220771,1,0,0,0,0,0,1,0,0,100,4
11.50320742,1.071520384,27.14907677,17.90030934,70.79393837,1268.507668,1,1,0,1,0,0,1,0,0,10100100,164
3.123345919,0.200945628,30.43685365,17.99339199,49.69115458,29.74489232,0,1,0,0,0,1,0,1,1,10001011,139
4.3431033,0.686485786,26.24614072,27.60893364,78.01763011,1303.94431,1,1,1,1,0,0,0,1,0,11100010,226
4.562706292,0.140353333,32.79720122,7.48835202,71.62291762,187.5131723,1,1,0,0,0,0,0,1,1,10000011,131
11.72985123,1.054124262,27.42168257,7.272685249,20.72253229,514.9619049,1,1,0,0,0,1,1,0,0,10001100,140
1.476872204,1.547104674,19.72778842,17.36017472,82.24086922,884.7488111,1,0,0,0,1,0,0,1,0,10010,18
1.713464103,1.417709913,34.41756437,34.62226236,90.10275004,900.3885091,1,1,1,0,1,0,0,1,0,11010010,210
3.939999999,0.247268179,24.23719239,1.922352487,73.25366803,1109.740385,1,1,0,1,0,0,0,1,1,10100011,163
0.870899678,0.829275948,14.55123424,18.9551607,62.57480804,1092.179831,1,0,0,1,0,0,0,1,0,100010,34
12.55676963,1.0711228,28.2987682,6.753143895,15.84953573,895.5805619,1,1,0,0,0,1,1,0,0,10001100,140
9.030518229,0.990278401,6.184340155,20.48747459,39.4600771,496.640048,1,0,0,0,0,1,1,0,0,1100,12
1.787498082,1.013241715,1.819608641,11.80665479,19.56643893,791.042508,1,0,0,0,0,1,0,1,0,1010,10
11.70831014,0.786122332,2.882424849,25.09835041,3.318665925,1314.047973,0,0,1,1,0,1,1,0,0,1101100,108
5.07875779,1.767171668,23.10626586,8.922896896,11.4664958,647.7410485,1,1,0,0,0,1,0,1,0,10001010,138
9.508228628,0.66963288,34.84367827,6.222294857,94.02599572,138.9772173,0,1,0,0,1,0,1,0,0,10010100,148
10.79844437,0.888344345,22.34314897,3.233890592,71.79171622,559.4752356,1,1,0,0,0,0,1,0,0,10000100,132
10.01689463,1.536565152,4.74301915,16.02704945,14.34375671,1164.431578,1,0,0,1,0,1,1,0,0,101100,44
1.882861912,0.314189213,24.8632727,11.0727331,48.08743998,527.2580806,1,1,0,0,0,1,0,1,1,10001011,139
10.74771242,0.655884107,3.589351987,29.35197844,87.05102034,966.8156714,0,0,1,0,1,0,1,0,0,1010100,84
11.7487455,0.286796389,25.90358601,14.81469963,74.73015316,1169.994158,0,1,0,1,0,0,1,0,1,10100101,165
5.585828456,0.274862433,10.05191155,33.98064775,29.48488258,1272.918021,0,0,1,1,0,1,0,1,1,1101011,107
9.765560868,1.944476738,21.04213432,9.458561202,39.41755818,1331.956839,0,0,0,1,0,1,1,0,0,101100,44
5.380841875,0.346802846,27.85199602,26.60721132,1.657521111,730.0004318,1,1,1,0,0,1,0,1,1,11001011,203
3.36498018,0.761870955,32.90183068,0.642403555,45.9220989,673.359386,0,1,0,0,0,1,0,1,0,10001010,138
12.2957578,1.37970249,14.52554032,18.14418337,48.67952059,751.5265452,1,0,0,0,0,1,1,0,0,1100,12
1.077648326,1.255740552,14.67483366,22.69585074,52.31105818,788.3251689,1,0,0,0,0,1,0,1,0,1010,10
1.919888272,0.914124779,21.82613873,11.97296898,55.43528708,357.2524488,0,0,0,0,0,1,0,1,0,1010,10
1.64827099,0.513562839,7.115394292,27.36481765,13.86356046,712.0250882,0,0,1,0,0,1,0,1,1,1001011,75
12.42611173,0.535300495,33.78049891,32.00081471,8.855427408,521.8277099,0,1,1,0,0,1,1,0,1,11001101,205
10.66462143,1.815642906,5.12261729,12.58197744,51.90841583,1153.570996,1,0,0,1,0,1,1,0,0,101100,44
2.255984562,1.013124206,18.80687814,14.26150546,57.84260241,238.2647243,1,0,0,0,0,1,0,1,0,1010,10
10.93413351,1.431993633,2.205659086,26.81851352,17.82378179,653.4540588,1,0,1,0,0,1,1,0,0,1001100,76
13.89790928,0.777873439,4.847958382,31.68237338,87.22177977,419.3451688,1,0,1,0,1,0,1,0,0,1010100,84
4.734355527,1.460079334,15.51824455,12.31531188,77.68200186,430.2930621,1,0,0,0,0,0,0,1,0,10,2
10.13614645,1.39075644,25.48504599,13.39484359,37.04779852,1143.802175,1,1,0,1,0,1,1,0,0,10101100,172
5.471937967,0.6118259,30.83954534,34.14272724,20.50639357,984.8447751,0,1,1,0,0,1,0,1,0,11001010,202
3.044619993,1.446332973,26.04652055,12.03606002,28.79062897,483.8770876,1,1,0,0,0,1,0,1,0,10001010,138
5.43486784,1.376262144,9.462613879,1.770662499,94.31405334,1087.02055,1,0,0,1,1,0,0,1,0,110010,50
0.167662246,1.517304214,7.593096261,20.85759423,80.03725852,271.2339905,0,0,0,0,1,0,0,1,0,10010,18
5.415926323,1.935701003,30.22998458,0.303954353,55.7071622,507.9194453,1,1,0,0,0,1,0,1,0,10001010,138
2.047669653,1.255899555,15.1612961,8.081186531,93.93588044,1028.90982,1,0,0,1,1,0,0,1,0,110010,50
2.950003829,0.867417986,6.486308461,10.70968139,67.72322496,1469.071211,1,0,0,1,0,0,0,1,0,100010,34
7.703367285,1.390105934,15.0158343,10.17436317,97.92085806,1465.816586,1,0,0,1,1,0,1,0,0,110100,52
8.119860389,1.286899242,24.55783855,17.63579729,39.14863367,987.1507956,0,1,0,0,0,1,1,0,0,10001100,140
10.96423472,0.778767786,19.48214328,28.67982661,58.76689647,750.3780258,1,0,1,0,0,1,1,0,0,1001100,76
1.485203443,0.282366897,31.70978141,13.43286834,53.11012832,119.0227107,0,1,0,0,0,1,0,1,1,10001011,139
1.316301072,1.08929433,7.298601628,16.29871961,46.04359051,1493.326988,1,0,0,1,0,1,0,1,0,101010,42
12.56556449,0.458423948,8.673890327,5.779077876,96.86528556,689.7401964,0,0,0,0,1,0,1,0,1,10101,21
13.2207324,1.178534726,13.08998517,21.38673723,41.39740508,350.2564957,1,0,0,0,0,1,1,0,0,1100,12
12.52917039,1.001806578,4.057585786,16.43103647,43.35457986,993.8030688,0,0,0,0,0,1,1,0,0,1100,12
3.625764302,0.279330787,24.6058446,4.903934735,50.55762671,1366.684777,1,1,0,1,0,1,0,1,1,10101011,171
13.72026391,1.929287657,25.37427345,18.2704028,30.7328198,1438.193233,1,1,0,1,0,1,1,0,0,10101100,172
8.623487499,0.633971581,33.37684289,13.91447607,63.36368087,1249.966328,0,1,0,1,0,0,1,0,0,10100100,164
7.43072911,1.565423012,16.18395345,21.60470133,94.9600639,842.4839292,1,0,0,0,1,0,1,0,0,10100,20
